3112505;"CAPIM BRANCO";"MG";"Sudeste";" ";-19,54554;-44,13317
2906873;"CAPIM GROSSO";"BA";"Nordeste";" ";-11,38157;-40,01100
3112604;"CAPINÓPOLIS";"MG";"Sudeste";" ";-18,68229;-49,57448
4203907;"CAPINZAL";"SC";"Sul";" ";-27,34428;-51,61136
2102754;"CAPINZAL DO NORTE";"MA";"Nordeste";" ";-4,72125;-44,33044
2302909;"CAPISTRANO";"CE";"Nordeste";" ";-4,45990;-38,90183
4304697;"CAPITÃO";"RS";"Sul";" ";-29,26950;-51,98597
3112653;"CAPITÃO ANDRADE";"MG";"Sudeste";" ";-19,07902;-41,86510
2202406;"CAPITÃO DE CAMPOS";"PI";"Nordeste";" ";-4,45856;-41,94352
3112703;"CAPITÃO ENÉAS";"MG";"Sudeste";" ";-16,32092;-43,70541
2202455;"CAPITÃO GERVÁSIO OLIVEIRA";"PI";"Nordeste";" ";-8,49684;-41,81612
4104600;"CAPITÃO LEÔNIDAS MARQUES";"PR";"Sul";" ";-25,47947;-53,61721
1502301;"CAPITÃO POÇO";"PA";"Norte";" ";-1,74619;-47,06283
3112802;"CAPITÓLIO";"MG";"Sudeste";" ";-20,61466;-46,05451
3510401;"CAPIVARI";"SP";"Sudeste";" ";-22,99955;-47,50221
4203956;"CAPIVARI DE BAIXO";"SC";"Sul";" ";-28,44905;-48,96058
4304671;"CAPIVARI DO SUL";"RS";"Sul";" ";-30,14966;-50,50881
1200179;"CAPIXABA";"AC";"Norte";" ";-10,56977;-67,67351
2603801;"CAPOEIRAS";"PE";"Nordeste";" ";-8,73614;-36,62380
3112901;"CAPUTIRA";"MG";"Sudeste";" ";-20,17089;-42,27199
4304713;"CARAÁ";"RS";"Sul";" ";-29,77864;-50,43576
1400209;"CARACARAÍ";"RR";"Norte";" ";1,80387;-61,14918
2202505;"CARACOL";"PI";"Nordeste";" ";-9,27677;-43,33420
5002803;"CARACOL";"MS";"Centro-Oeste";" ";-22,01274;-57,02594
3510500;"CARAGUATATUBA";"SP";"Sudeste";" ";-23,62201;-45,41082
3113008;"CARAÍ";"MG";"Sudeste";" ";-17,19290;-41,69831
2906899;"CARAÍBAS";"BA";"Nordeste";" ";-14,72207;-41,26543
4104659;"CARAMBEÍ";"PR";"Sul";" ";-24,95087;-50,11309
3113107;"CARANAÍBA";"MG";"Sudeste";" ";-20,87022;-43,73947
3113206;"CARANDAÍ";"MG";"Sudeste";" ";-20,95437;-43,80548
3113305;"CARANGOLA";"MG";"Sudeste";" ";-20,73255;-42,03223
3300936;"CARAPEBUS";"RJ";"Sudeste";" ";-22,18260;-41,66401
3510609;"CARAPICUÍBA";"SP";"Sudeste";" ";-23,53525;-46,84145
3113404;"CARATINGA";"MG";"Sudeste";" ";-19,78964;-42,14371
1301001;"CARAUARI";"AM";"Norte";" ";-4,88167;-66,89664
2402303;"CARAÚBAS";"RN";"Nordeste";" ";-5,79118;-37,55370
2504074;"CARAÚBAS";"PB";"Nordeste";" ";-7,73110;-36,49548
2202539;"CARAÚBAS DO PIAUÍ";"PI";"Nordeste";" ";-3,47859;-41,84121
2906907;"CARAVELAS";"BA";"Nordeste";" ";-17,73337;-39,25338
4304705;"CARAZINHO";"RS";"Sul";" ";-28,28651;-52,79190
3113503;"CARBONITA";"MG";"Sudeste";" ";-17,53025;-43,01446
2907004;"CARDEAL DA SILVA";"BA";"Nordeste";" ";-11,94077;-37,94548
3510708;"CARDOSO";"SP";"Sudeste";" ";-20,08099;-49,91494
3301157;"CARDOSO MOREIRA";"RJ";"Sudeste";" ";-21,49616;-41,61330
3113602;"CAREAÇU";"MG";"Sudeste";" ";-22,03809;-45,68768
1301100;"CAREIRO";"AM";"Norte";" ";-3,82245;-60,36381
1301159;"CAREIRO DA VÁRZEA";"AM";"Norte";" ";-3,19740;-59,82631
3201308;"CARIACICA";"ES";"Sudeste";" ";-20,29468;-40,39056
2303006;"CARIDADE";"CE";"Nordeste";" ";-4,22496;-39,19303
2202554;"CARIDADE DO PIAUÍ";"PI";"Nordeste";" ";-7,72865;-40,99034
2907103;"CARINHANHA";"BA";"Nordeste";" ";-14,30201;-43,76178
2801405;"CARIRA";"SE";"Nordeste";" ";-10,35802;-37,70192
2303105;"CARIRÉ";"CE";"Nordeste";" ";-3,95161;-40,47385
1703867;"CARIRI DO TOCANTINS";"TO";"Norte";" ";-11,88900;-49,17104
2303204;"CARIRIAÇU";"CE";"Nordeste";" ";-7,04153;-39,28437
2303303;"CARIÚS";"CE";"Nordeste";" ";-6,53113;-39,49769
5102793;"CARLINDA";"MT";"Centro-Oeste";" ";-9,96667;-55,82162
4104709;"CARLÓPOLIS";"PR";"Sul";" ";-23,42772;-49,71872
4304804;"CARLOS BARBOSA";"RS";"Sul";" ";-29,29830;-51,50382
3113701;"CARLOS CHAGAS";"MG";"Sudeste";" ";-17,70333;-40,76740
4304853;"CARLOS GOMES";"RS";"Sul";" ";-27,71489;-51,91758
3113800;"CARMÉSIA";"MG";"Sudeste";" ";-19,08709;-43,14584
3301207;"CARMO";"RJ";"Sudeste";" ";-21,92931;-42,60972
3113909;"CARMO DA CACHOEIRA";"MG";"Sudeste";" ";-21,46106;-45,22462
3114006;"CARMO DA MATA";"MG";"Sudeste";" ";-20,55921;-44,86838
3114105;"CARMO DE MINAS";"MG";"Sudeste";" ";-22,11813;-45,13276
3114204;"CARMO DO CAJURU";"MG";"Sudeste";" ";-20,18609;-44,77148
3114303;"CARMO DO PARANAÍBA";"MG";"Sudeste";" ";-18,99729;-46,31429
3114402;"CARMO DO RIO CLARO";"MG";"Sudeste";" ";-20,97300;-46,12197
5205000;"CARMO DO RIO VERDE";"GO";"Centro-Oeste";" ";-15,35771;-49,70287
1703883;"CARMOLÂNDIA";"TO";"Norte";" ";-7,03148;-48,39596
2801504;"CARMÓPOLIS";"SE";"Nordeste";" ";-10,64682;-36,99082
3114501;"CARMÓPOLIS DE MINAS";"MG";"Sudeste";" ";-20,53964;-44,63253
2603900;"CARNAÍBA";"PE";"Nordeste";" ";-7,80306;-37,79340
2402402;"CARNAÚBA DOS DANTAS";"RN";"Nordeste";" ";-6,56073;-36,59525
2402501;"CARNAUBAIS";"RN";"Nordeste";" ";-5,33979;-36,83464
2303402;"CARNAUBAL";"CE";"Nordeste";" ";-4,16399;-40,93563
2603926;"CARNAUBEIRA DA PENHA";"PE";"Nordeste";" ";-8,32061;-38,74342
3114550;"CARNEIRINHO";"MG";"Sudeste";" ";-19,69733;-50,69143
2701803;"CARNEIROS";"AL";"Nordeste";" ";-9,48068;-37,37475
1400233;"CAROEBE";"RR";"Norte";" ";0,87268;-59,69481
2102804;"CAROLINA";"MA";"Nordeste";" ";-7,33078;-47,47009
2604007;"CARPINA";"PE";"Nordeste";" ";-7,84689;-35,25806
3114600;"CARRANCAS";"MG";"Sudeste";" ";-21,49163;-44,64361
2504108;"CARRAPATEIRA";"PB";"Nordeste";" ";-7,03965;-38,34422
1703891;"CARRASCO BONITO";"TO";"Norte";" ";-5,32266;-48,03063
2604106;"CARUARU";"PE";"Nordeste";" ";-8,28590;-35,96707
2102903;"CARUTAPERA";"MA";"Nordeste";" ";-1,20060;-46,02315
3114709;"CARVALHÓPOLIS";"MG";"Sudeste";" ";-21,77607;-45,84564
3114808;"CARVALHOS";"MG";"Sudeste";" ";-21,99671;-44,46602
3510807;"CASA BRANCA";"SP";"Sudeste";" ";-21,77799;-47,07976
3114907;"CASA GRANDE";"MG";"Sudeste";" ";-20,79345;-43,93147
2907202;"CASA NOVA";"BA";"Nordeste";" ";-9,17860;-40,97580
4304903;"CASCA";"RS";"Sul";" ";-28,55987;-51,98323
3115003;"CASCALHO RICO";"MG";"Sudeste";" ";-18,57859;-47,87600
2303501;"CASCAVEL";"CE";"Nordeste";" ";-4,13143;-38,23969
4104808;"CASCAVEL";"PR";"Sul";" ";-24,95380;-53,45972
1703909;"CASEARA";"TO";"Norte";" ";-9,26741;-49,94869
4304952;"CASEIROS";"RS";"Sul";" ";-28,27357;-51,69268
3301306;"CASIMIRO DE ABREU";"RJ";"Sudeste";" ";-22,47954;-42,20421
2604155;"CASINHAS";"PE";"Nordeste";" ";-7,74321;-35,72532
2504157;"CASSERENGUE";"PB";"Nordeste";" ";-6,78376;-35,81631
3115102;"CÁSSIA";"MG";"Sudeste";" ";-20,58286;-46,92404
3510906;"CÁSSIA DOS COQUEIROS";"SP";"Sudeste";" ";-21,28500;-47,16711
5002902;"CASSILÂNDIA";"MS";"Centro-Oeste";" ";-19,10941;-51,73158
1502400;"CASTANHAL";"PA";"Norte";" ";-1,29576;-47,92664
5102850;"CASTANHEIRA";"MT";"Centro-Oeste";" ";-11,13411;-58,61341
1100908;"CASTANHEIRAS";"RO";"Norte";" ";-11,42684;-61,94916
5205059;"CASTELÂNDIA";"GO";"Centro-Oeste";" ";-18,08985;-50,22925
3201407;"CASTELO";"ES";"Sudeste";" ";-20,60207;-41,20221
2202604;"CASTELO DO PIAUÍ";"PI";"Nordeste";" ";-5,32154;-41,54732
3511003;"CASTILHO";"SP";"Sudeste";" ";-20,87203;-51,48941
4104907;"CASTRO";"PR";"Sul";" ";-24,79542;-50,00281
2907301;"CASTRO ALVES";"BA";"Nordeste";" ";-12,76583;-39,42652
3115300;"CATAGUASES";"MG";"Sudeste";" ";-21,38925;-42,69209
5205109;"CATALÃO";"GO";"Centro-Oeste";" ";-18,16957;-47,94770
3511102;"CATANDUVA";"SP";"Sudeste";" ";-21,13954;-48,97587
4105003;"CATANDUVAS";"PR";"Sul";" ";-25,19649;-53,15371
4204004;"CATANDUVAS";"SC";"Sul";" ";-27,07204;-51,65895
2303600;"CATARINA";"CE";"Nordeste";" ";-6,12756;-39,87947
3115359;"CATAS ALTAS";"MG";"Sudeste";" ";-20,07489;-43,41481
3115409;"CATAS ALTAS DA NORUEGA";"MG";"Sudeste";" ";-20,68709;-43,50506
2604205;"CATENDE";"PE";"Nordeste";" ";-8,67031;-35,72167
3511201;"CATIGUÁ";"SP";"Sudeste";" ";-21,04858;-49,05774
2504207;"CATINGUEIRA";"PB";"Nordeste";" ";-7,12521;-37,61072
2907400;"CATOLÂNDIA";"BA";"Nordeste";" ";-12,31601;-44,85977
2504306;"CATOLÉ DO ROCHA";"PB";"Nordeste";" ";-6,34675;-37,74850
2907509;"CATU";"BA";"Nordeste";" ";-12,35519;-38,37629
4305009;"CATUÍPE";"RS";"Sul";" ";-28,25423;-54,01239
3115458;"CATUJI";"MG";"Sudeste";" ";-17,30108;-41,52313
2303659;"CATUNDA";"CE";"Nordeste";" ";-4,65155;-40,20580
5205208;"CATURAÍ";"GO";"Centro-Oeste";" ";-16,44676;-49,50285
2907558;"CATURAMA";"BA";"Nordeste";" ";-13,32820;-42,29641
2504355;"CATURITÉ";"PB";"Nordeste";" ";-7,41962;-36,02066
3115474;"CATUTI";"MG";"Sudeste";" ";-15,35738;-42,96352
2303709;"CAUCAIA";"CE";"Nordeste";" ";-3,73649;-38,66402
5205307;"CAVALCANTE";"GO";"Centro-Oeste";" ";-13,79928;-47,46344
3115508;"CAXAMBU";"MG";"Sudeste";" ";-21,97931;-44,93150
4204103;"CAXAMBU DO SUL";"SC";"Sul";" ";-27,16128;-52,88048
2103000;"CAXIAS";"MA";"Nordeste";" ";-4,86168;-43,35854
4305108;"CAXIAS DO SUL";"RS";"Sul";" ";-29,16690;-51,17886
2202653;"CAXINGÓ";"PI";"Nordeste";" ";-3,42694;-41,88268
2402600;"CEARÁ-MIRIM";"RN";"Nordeste";" ";-5,64098;-35,42449
2103109;"CEDRAL";"MA";"Nordeste";" ";-1,99792;-44,53079
3511300;"CEDRAL";"SP";"Sudeste";" ";-20,90423;-49,27284
2303808;"CEDRO";"CE";"Nordeste";" ";-6,60496;-39,05974
2604304;"CEDRO";"PE";"Nordeste";" ";-7,71747;-39,23714
2801603;"CEDRO DE SÃO JOÃO";"SE";"Nordeste";" ";-10,24777;-36,88404
3115607;"CEDRO DO ABAETÉ";"MG";"Sudeste";" ";-19,14717;-45,71220
4204152;"CELSO RAMOS";"SC";"Sul";" ";-27,63474;-51,33599
1704105;"CENTENÁRIO";"TO";"Norte";" ";-8,95846;-47,33840
4305116;"CENTENÁRIO";"RS";"Sul";" ";-27,76285;-52,00205
4105102;"CENTENÁRIO DO SUL";"PR";"Sul";" ";-22,81498;-51,59353
2907608;"CENTRAL";"BA";"Nordeste";" ";-11,13799;-42,11235
3115706;"CENTRAL DE MINAS";"MG";"Sudeste";" ";-18,75746;-41,31041
2103125;"CENTRAL DO MARANHÃO";"MA";"Nordeste";" ";-2,19131;-44,83184
3115805;"CENTRALINA";"MG";"Sudeste";" ";-18,58539;-49,19628
2103158;"CENTRO DO GUILHERME";"MA";"Nordeste";" ";-2,45699;-46,03996
2103174;"CENTRO NOVO DO MARANHÃO";"MA";"Nordeste";" ";-2,14429;-46,12841
1100056;"CEREJEIRAS";"RO";"Norte";" ";-13,19503;-60,81843
5205406;"CERES";"GO";"Centro-Oeste";" ";-15,30703;-49,60335
3511409;"CERQUEIRA CÉSAR";"SP";"Sudeste";" ";-23,03480;-49,16533
3511508;"CERQUILHO";"SP";"Sudeste";" ";-23,16867;-47,73753
4305124;"CERRITO";"RS";"Sul";" ";-31,85264;-52,81480
4105201;"CERRO AZUL";"PR";"Sul";" ";-24,81895;-49,26032
4305132;"CERRO BRANCO";"RS";"Sul";" ";-29,65629;-52,94198
2402709;"CERRO CORÁ";"RN";"Nordeste";" ";-6,03483;-36,34574
4305157;"CERRO GRANDE";"RS";"Sul";" ";-27,60798;-53,16591
4305173;"CERRO GRANDE DO SUL";"RS";"Sul";" ";-30,60203;-51,75310
4305207;"CERRO LARGO";"RS";"Sul";" ";-28,14784;-54,74000
4204178;"CERRO NEGRO";"SC";"Sul";" ";-27,79583;-50,87006
3511607;"CESÁRIO LANGE";"SP";"Sudeste";" ";-23,22473;-47,95211
4105300;"CÉU AZUL";"PR";"Sul";" ";-25,14976;-53,85727
5205455;"CEZARINA";"GO";"Centro-Oeste";" ";-16,96779;-49,77317
2604403;"CHÃ DE ALEGRIA";"PE";"Nordeste";" ";-7,99790;-35,21373
2604502;"CHÃ GRANDE";"PE";"Nordeste";" ";-8,24011;-35,46474
2701902;"CHÃ PRETA";"AL";"Nordeste";" ";-9,26142;-36,29938
3115904;"CHÁCARA";"MG";"Sudeste";" ";-21,67291;-43,21877
3116001;"CHALÉ";"MG";"Sudeste";" ";-20,04425;-41,69221
4305306;"CHAPADA";"RS";"Sul";" ";-28,05845;-53,06728
1705102;"CHAPADA DA NATIVIDADE";"TO";"Norte";" ";-11,62427;-47,75391
1704600;"CHAPADA DE AREIA";"TO";"Norte";" ";-10,14199;-49,18311
3116100;"CHAPADA DO NORTE";"MG";"Sudeste";" ";-17,08670;-42,54075
5103007;"CHAPADA DOS GUIMARÃES";"MT";"Centro-Oeste";" ";-15,46057;-55,74501
3116159;"CHAPADA GAÚCHA";"MG";"Sudeste";" ";-15,29981;-45,62558
5205471;"CHAPADÃO DO CÉU";"GO";"Centro-Oeste";" ";-18,39403;-52,67080
4204194;"CHAPADÃO DO LAGEADO";"SC";"Sul";" ";-27,58530;-49,54433
5002951;"CHAPADÃO DO SUL";"MS";"Centro-Oeste";" ";-18,79777;-52,62636
2103208;"CHAPADINHA";"MA";"Nordeste";" ";-3,74003;-43,36112
4204202;"CHAPECÓ";"SC";"Sul";" ";-27,10684;-52,61703
3511706;"CHARQUEADA";"SP";"Sudeste";" ";-22,50888;-47,77570
4305355;"CHARQUEADAS";"RS";"Sul";" ";-29,95680;-51,62501
4305371;"CHARRUA";"RS";"Sul";" ";-27,95283;-52,02941
2303907;"CHAVAL";"CE";"Nordeste";" ";-3,03890;-41,24460
3557204;"CHAVANTES";"SP";"Sudeste";" ";-23,03201;-49,71394
1502509;"CHAVES";"PA";"Norte";" ";-0,16244;-49,98932
3116209;"CHIADOR";"MG";"Sudeste";" ";-22,00371;-43,05904
4305405;"CHIAPETTA";"RS";"Sul";" ";-27,91737;-53,94575
4105409;"CHOPINZINHO";"PR";"Sul";" ";-25,85468;-52,53396
2303931;"CHORÓ";"CE";"Nordeste";" ";-4,84252;-39,13747
2303956;"CHOROZINHO";"CE";"Nordeste";" ";-4,30217;-38,50129
2907707;"CHORROCHÓ";"BA";"Nordeste";" ";-8,97548;-39,10237
4305439;"CHUÍ";"RS";"Sul";" ";-33,68757;-53,46268
1100924;"CHUPINGUAIA";"RO";"Norte";" ";-12,55684;-60,90185
4305447;"CHUVISCA";"RS";"Sul";" ";-30,75743;-51,97854
4105508;"CIANORTE";"PR";"Sul";" ";-23,65381;-52,60915
2907806;"CÍCERO DANTAS";"BA";"Nordeste";" ";-10,59217;-38,38342
4105607;"CIDADE GAÚCHA";"PR";"Sul";" ";-23,37420;-52,94053
5205497;"CIDADE OCIDENTAL";"GO";"Centro-Oeste";" ";-16,11096;-47,93713
2103257;"CIDELÂNDIA";"MA";"Nordeste";" ";-5,17742;-47,78423
4305454;"CIDREIRA";"RS";"Sul";" ";-30,18117;-50,20909
2907905;"CIPÓ";"BA";"Nordeste";" ";-11,10114;-38,51713
3116308;"CIPOTÂNEA";"MG";"Sudeste";" ";-20,90554;-43,36798
4305504;"CIRÍACO";"RS";"Sul";" ";-28,34430;-51,88303
3116407;"CLARAVAL";"MG";"Sudeste";" ";-20,39838;-47,28776
3116506;"CLARO DOS POÇÕES";"MG";"Sudeste";" ";-17,07769;-44,20871
5103056;"CLÁUDIA";"MT";"Centro-Oeste";" ";-11,50531;-54,87418
3116605;"CLÁUDIO";"MG";"Sudeste";" ";-20,44458;-44,76842
3511904;"CLEMENTINA";"SP";"Sudeste";" ";-21,56031;-50,45035
4105706;"CLEVELÂNDIA";"PR";"Sul";" ";-26,40521;-52,35299
2908002;"COARACI";"BA";"Nordeste";" ";-14,63681;-39,55230
1301209;"COARI";"AM";"Norte";" ";-4,08422;-63,14218
2202703;"COCAL";"PI";"Nordeste";" ";-3,47045;-41,55685
2202711;"COCAL DE TELHA";"PI";"Nordeste";" ";-4,55382;-41,97905
4204251;"COCAL DO SUL";"SC";"Sul";" ";-28,60302;-49,32713
2202729;"COCAL DOS ALVES";"PI";"Nordeste";" ";-3,60607;-41,45542
5103106;"COCALINHO";"MT";"Centro-Oeste";" ";-14,39037;-51,01124
5205513;"COCALZINHO DE GOIÁS";"GO";"Centro-Oeste";" ";-15,78174;-48,76897
2908101;"COCOS";"BA";"Nordeste";" ";-14,17108;-44,54567
1301308;"CODAJÁS";"AM";"Norte";" ";-3,84305;-62,06343
2103307;"CODÓ";"MA";"Nordeste";" ";-4,45134;-43,88608
2103406;"COELHO NETO";"MA";"Nordeste";" ";-4,25474;-43,01401
3116704;"COIMBRA";"MG";"Sudeste";" ";-20,85866;-42,80594
2702009;"COITÉ DO NÓIA";"AL";"Nordeste";" ";-9,63849;-36,57968
2202737;"COIVARAS";"PI";"Nordeste";" ";-5,09131;-42,20732
1502608;"COLARES";"PA";"Norte";" ";-0,93209;-48,28873
3201506;"COLATINA";"ES";"Sudeste";" ";-19,53627;-40,63032
5103205;"COLÍDER";"MT";"Centro-Oeste";" ";-10,80409;-55,46423
3512001;"COLINA";"SP";"Sudeste";" ";-20,71873;-48,53974
2103505;"COLINAS";"MA";"Nordeste";" ";-6,02737;-44,24978
4305587;"COLINAS";"RS";"Sul";" ";-29,39254;-51,86858
5205521;"COLINAS DO SUL";"GO";"Centro-Oeste";" ";-14,15019;-48,07684
1705508;"COLINAS DO TOCANTINS";"TO";"Norte";" ";-8,05463;-48,48160
1716703;"COLMÉIA";"TO";"Norte";" ";-8,72937;-48,75707
5103254;"COLNIZA";"MT";"Centro-Oeste";" ";-9,45790;-59,21895
3512100;"COLÔMBIA";"SP";"Sudeste";" ";-20,17156;-48,68748
4105805;"COLOMBO";"PR";"Sul";" ";-25,29434;-49,22744
2202752;"COLÔNIA DO GURGUÉIA";"PI";"Nordeste";" ";-8,18757;-43,79602
2202778;"COLÔNIA DO PIAUÍ";"PI";"Nordeste";" ";-7,22366;-42,17712
2702108;"COLÔNIA LEOPOLDINA";"AL";"Nordeste";" ";-8,91269;-35,71978
4105904;"COLORADO";"PR";"Sul";" ";-22,83790;-51,97442
4305603;"COLORADO";"RS";"Sul";" ";-28,52295;-52,99318
1100064;"COLORADO DO OESTE";"RO";"Norte";" ";-13,13056;-60,55507
3116803;"COLUNA";"MG";"Sudeste";" ";-18,22041;-42,84366
1705557;"COMBINADO";"TO";"Norte";" ";-12,81861;-46,55207
3116902;"COMENDADOR GOMES";"MG";"Sudeste";" ";-19,70022;-49,08143
3300951;"COMENDADOR LEVY GASPARIAN";"RJ";"Sudeste";" ";-22,03336;-43,21722
3117009;"COMERCINHO";"MG";"Sudeste";" ";-16,29660;-41,79113
5103304;"COMODORO";"MT";"Centro-Oeste";" ";-13,66056;-59,79043
2504405;"CONCEIÇÃO";"PB";"Nordeste";" ";-7,56023;-38,50916
3117108;"CONCEIÇÃO DA APARECIDA";"MG";"Sudeste";" ";-21,09662;-46,20313
3201605;"CONCEIÇÃO DA BARRA";"ES";"Sudeste";" ";-18,59846;-39,72747
3115201;"CONCEIÇÃO DA BARRA DE MINAS";"MG";"Sudeste";" ";-21,13177;-44,47781
2908200;"CONCEIÇÃO DA FEIRA";"BA";"Nordeste";" ";-12,50399;-38,99978
3117306;"CONCEIÇÃO DAS ALAGOAS";"MG";"Sudeste";" ";-19,92311;-48,38187
3117207;"CONCEIÇÃO DAS PEDRAS";"MG";"Sudeste";" ";-22,16118;-45,45368
3117405;"CONCEIÇÃO DE IPANEMA";"MG";"Sudeste";" ";-19,93078;-41,69245
3301405;"CONCEIÇÃO DE MACABU";"RJ";"Sudeste";" ";-22,08787;-41,86776
2908309;"CONCEIÇÃO DO ALMEIDA";"BA";"Nordeste";" ";-12,77802;-39,17095
1502707;"CONCEIÇÃO DO ARAGUAIA";"PA";"Norte";" ";-8,26486;-49,26450
2202802;"CONCEIÇÃO DO CANINDÉ";"PI";"Nordeste";" ";-7,88270;-41,59663
3201704;"CONCEIÇÃO DO CASTELO";"ES";"Sudeste";" ";-20,36558;-41,24535
2908408;"CONCEIÇÃO DO COITÉ";"BA";"Nordeste";" ";-11,56183;-39,28168
2908507;"CONCEIÇÃO DO JACUÍPE";"BA";"Nordeste";" ";-12,32295;-38,76367
2103554;"CONCEIÇÃO DO LAGO-AÇU";"MA";"Nordeste";" ";-3,84112;-44,90302
3117504;"CONCEIÇÃO DO MATO DENTRO";"MG";"Sudeste";" ";-19,04519;-43,42344
3117603;"CONCEIÇÃO DO PARÁ";"MG";"Sudeste";" ";-19,74906;-44,89588
3117702;"CONCEIÇÃO DO RIO VERDE";"MG";"Sudeste";" ";-21,87767;-45,08377
1705607;"CONCEIÇÃO DO TOCANTINS";"TO";"Norte";" ";-12,21728;-47,29287
3117801;"CONCEIÇÃO DOS OUROS";"MG";"Sudeste";" ";-22,41748;-45,79633
3512209;"CONCHAL";"SP";"Sudeste";" ";-22,33008;-47,17438
3512308;"CONCHAS";"SP";"Sudeste";" ";-23,01296;-48,00989
4204301;"CONCÓRDIA";"SC";"Sul";" ";-27,23366;-52,02397
1502756;"CONCÓRDIA DO PARÁ";"PA";"Norte";" ";-1,98452;-47,94989
2504504;"CONDADO";"PB";"Nordeste";" ";-6,91231;-37,60397
2604601;"CONDADO";"PE";"Nordeste";" ";-7,58938;-35,10412
2504603;"CONDE";"PB";"Nordeste";" ";-7,26357;-34,90715
2908606;"CONDE";"BA";"Nordeste";" ";-11,81343;-37,60698
2908705;"CONDEÚBA";"BA";"Nordeste";" ";-14,89041;-41,97081
4305702;"CONDOR";"RS";"Sul";" ";-28,20530;-53,48894
3117836;"CÔNEGO MARINHO";"MG";"Sudeste";" ";-15,29627;-44,41516
3117876;"CONFINS";"MG";"Sudeste";" ";-19,62995;-43,99560
5103353;"CONFRESA";"MT";"Centro-Oeste";" ";-10,64073;-51,57103
2504702;"CONGO";"PB";"Nordeste";" ";-7,79257;-36,66153
3117900;"CONGONHAL";"MG";"Sudeste";" ";-22,15256;-46,05366
3118007;"CONGONHAS";"MG";"Sudeste";" ";-20,50464;-43,85689
3118106;"CONGONHAS DO NORTE";"MG";"Sudeste";" ";-18,81645;-43,68763
4106001;"CONGONHINHAS";"PR";"Sul";" ";-23,54690;-50,55443
3118205;"CONQUISTA";"MG";"Sudeste";" ";-19,93693;-47,54328
5103361;"CONQUISTA D'OESTE";"MT";"Centro-Oeste";" ";-14,53627;-59,54507
3118304;"CONSELHEIRO LAFAIETE";"MG";"Sudeste";" ";-20,66085;-43,78845
4106100;"CONSELHEIRO MAIRINCK";"PR";"Sul";" ";-23,62156;-50,17177
3118403;"CONSELHEIRO PENA";"MG";"Sudeste";" ";-19,17562;-41,47197
3118502;"CONSOLAÇÃO";"MG";"Sudeste";" ";-22,55047;-45,92225
4305801;"CONSTANTINA";"RS";"Sul";" ";-27,73041;-52,98774
3118601;"CONTAGEM";"MG";"Sudeste";" ";-19,94345;-44,06635
4106209;"CONTENDA";"PR";"Sul";" ";-25,68077;-49,53161
2908804;"CONTENDAS DO SINCORÁ";"BA";"Nordeste";" ";-13,75550;-41,04632
3118700;"COQUEIRAL";"MG";"Sudeste";" ";-21,18658;-45,44081
4305835;"COQUEIRO BAIXO";"RS";"Sul";" ";-29,17926;-52,09460
2702207;"COQUEIRO SECO";"AL";"Nordeste";" ";-9,63755;-35,79536
4305850;"COQUEIROS DO SUL";"RS";"Sul";" ";-28,11743;-52,77880
3118809;"CORAÇÃO DE JESUS";"MG";"Sudeste";" ";-16,68932;-44,35850
2908903;"CORAÇÃO DE MARIA";"BA";"Nordeste";" ";-12,24792;-38,75052
4106308;"CORBÉLIA";"PR";"Sul";" ";-24,79965;-53,29653
3301504;"CORDEIRO";"RJ";"Sudeste";" ";-22,02778;-42,36303
3512407;"CORDEIRÓPOLIS";"SP";"Sudeste";" ";-22,48171;-47,45828
2909000;"CORDEIROS";"BA";"Nordeste";" ";-15,03723;-41,93573
4204350;"CORDILHEIRA ALTA";"SC";"Sul";" ";-26,98508;-52,60325
3118908;"CORDISBURGO";"MG";"Sudeste";" ";-19,12853;-44,32207
3119005;"CORDISLÂNDIA";"MG";"Sudeste";" ";-21,79121;-45,70053
2304004;"COREAÚ";"CE";"Nordeste";" ";-3,54949;-40,65695
2504801;"COREMAS";"PB";"Nordeste";" ";-7,01692;-37,94554
5003108;"CORGUINHO";"MS";"Centro-Oeste";" ";-19,83122;-54,83001
2909109;"CORIBE";"BA";"Nordeste";" ";-13,82784;-44,45304
3119104;"CORINTO";"MG";"Sudeste";" ";-18,36352;-44,45623
4106407;"CORNÉLIO PROCÓPIO";"PR";"Sul";" ";-23,18326;-50,65148
3119203;"COROACI";"MG";"Sudeste";" ";-18,61808;-42,28303
3512506;"COROADOS";"SP";"Sudeste";" ";-21,35405;-50,28730
2103604;"COROATÁ";"MA";"Nordeste";" ";-4,12898;-44,12560
3119302;"COROMANDEL";"MG";"Sudeste";" ";-18,47385;-47,20155
4305871;"CORONEL BARROS";"RS";"Sul";" ";-28,38454;-54,07366
4305900;"CORONEL BICACO";"RS";"Sul";" ";-27,71787;-53,70913
4106456;"CORONEL DOMINGOS SOARES";"PR";"Sul";" ";-26,22655;-52,03454
2402808;"CORONEL EZEQUIEL";"RN";"Nordeste";" ";-6,38340;-36,21477
3119401;"CORONEL FABRICIANO";"MG";"Sudeste";" ";-19,52505;-42,62435
4204400;"CORONEL FREITAS";"SC";"Sul";" ";-26,90325;-52,70915
2402907;"CORONEL JOÃO PESSOA";"RN";"Nordeste";" ";-6,26011;-38,44026
2909208;"CORONEL JOÃO SÁ";"BA";"Nordeste";" ";-10,27940;-37,93296
